decembro,{Ｂ}１２月,十二月,3.77
deci,{Ｂ}［自］礼儀・作法にかなう; （礼儀・作法上）ふさわしい,合礼，得体，适宜,7.33
decidi,"{Ｂ}［他］決める, 決定する; 決心する",决心，决定,3.77
dediĉi,{Ｂ}［他］（努力・時間を）ささげる; （著書・楽曲を）献呈する; 【宗】奉献する,献；题献；献身，致力于；（宗）奉献,8.4
defendi,"{Ｂ}［他］守る, 防御する, 防衛する; 【法】弁護する",防御，保卫；（法）辩护,5.83
deficito,"{Ｂ}【商】欠損, 赤字",赤字，逆差,8.4
degeli,{Ｂ}［自］（雪、氷、霜が）とける,（冰雪）融化，融解，解冻,8.4
dek,{Ｂ}［数詞］十,十,1.77
deklari,"{Ｂ}［他］宣言する, 宣告する; 表明する, 明言する; （課税品を）申告する",宣言，宣布；表明，明言；申报,8.4
deklivo,"{Ｂ}坂, 斜面; 傾斜",斜面，坡,7.9
dekoracio,"{Ｂ}装飾, 飾り付け; 【劇】舞台装置, 背景, 書割（かきわり）",装饰，陈设；布景,8.4
dekstra,"{Ｂ}右の; 【政】右翼の, 右派の",右的，右边的；（政）右派的,2.77
delegi,"{Ｂ}［他］（代表として）送り出す, （代表に）任命する; （職権を）委任する",派为代表；委任，委托（职权）,8.4
delikata,"{Ｂ}繊細な, 洗練された; 優美な, 上品な; 鋭敏な, 敏感な; きゃしゃな, 壊れやすい",精致，高雅；敏感的；纤细而易损的,5.83
demandi,"{Ｂ}［他］質問する, たずねる",问；询问；提问,2.27
densa,"{Ｂ}濃い, 濃密な; 密集した, 密生した; 【写】（ネガが）濃い, 肉乗りのよい",浓的，浓密的；稠密的，密集的；（植）茂密的；（摄影）密度高的，不透明的,5.83
dento,"{Ｂ}歯; 《転》歯状の物, 突起",牙，齿；齿状物，突起,3.27
deponi,"{Ｂ}［他］預ける, 寄託する; 預金する; 【地】【化】沈殿・堆積させる, =sekurigi",寄存，存放；存款；（地/化）沉积，沉淀,8.9
deputi,"{Ｂ}［他］（議会などの代表として）選出して送り出す, >>〜",选出并派为代表（尤指议会代表）,8.9
des,{Ｂ}［副］それだけ,前项越…，后项越…（相关比较后项）,6.33
desegni,"{Ｂ}［他］描く, 素描する, デッサンする; デザインする, 設計図をひく, 製図する; 《転》輪郭を示す",画出轮廓，勾画；设计，制图,5.83
destini,"{Ｂ}［他］（の用途を）予定する; 割り当てる, 用意する; 運命づける",预定；注定；选定，指定,8.4
determini,"{Ｂ}［他］確定する, 定める; 測定する; 【Ｇ】限定する",确定，规定；测定；限定,8.9
detrui,"{Ｂ}［他］破壊する, 取り壊す; 打破する, そこなう",破坏，摧毁,6.33
devi,{Ｂ}［自］～しなければならない; ～にちがいない; ～はずである,必须，应当；想必，一定,2.27
dezerto,{Ｂ}砂漠; 荒野; 無人の地,沙漠，荒地,7.9
deziri,"{Ｂ}［他］欲する, ～したい, 望む; 願う, （成功などを）いのる",希求，想，祝愿,2.27
deĵori,"{Ｂ}［自］当直する, 勤務中である",值班，值勤,8.9
dialogo,"{Ｂ}対話, 問答, ><monologo; 【文】対話体の作品（劇・小説）",对话；对白体作品,8.9
difekti,"{Ｂ}［他］損なう, だめにする; 傷つける",损坏，弄坏，损伤，损害,6.33
diferenci,"{Ｂ}［自］異なる, 差がある",不同，有差异,5.83
difini,{Ｂ}［他］【学】定義する; 明確にする; 定める,下定义；明确；规定,6.33
digesti,"{Ｂ}［他］消化する; 《転》（知識などを）自分のものにする, 吸収する",消化；（转）吸收并领会（知识等）,8.9
dika,{Ｂ}厚い; 太い; 太った; 粘性のある,厚，粗，胖；粘稠的,3.27
diligenta,{Ｂ}勤勉な,勤奋，努力,6.33
dimanĉo,{Ｂ}日曜日,星期日,3.77
dimensio,"{Ｂ}寸法; 【数】次元; 【理】（物理量の）次元; 《転》規模, 広がり",大小，尺寸；维数；量纲；（转）规模，范围,8.9
direkto,"{Ｂ}方向; 方位, 方角",方向，方位,3.27
direktoro,"{Ｂ}管理者, 長; 理事, 重役; （劇場・ホテルなどの）支配人",主任，经理，领导,7.9
diri,"{Ｂ}［他］言う, 述べる, 告げる",说,2.27
dis-,"{Ｂ}［接頭辞］（分離・分散を示す）, >>〜doni, >>〜rompi",表示分离、分散的前缀,1.77
disko,"{Ｂ}円盤; 【運】円盤; 【楽】レコード盤; 【情】ディスク, （特に）ハードディスク, >>dur〜",圆盘，盘状物；（运）铁饼；（乐）唱片；（信息）磁盘,8.4
diskuti,"{Ｂ}［自］討議する, 議論する, >>debati, >>〜, >>polemiki",讨论,6.33
disponi,"{Ｂ}［他］自由に使う, 処理する; ［自］処置をとる; =dispozicii",自由支配，处理，处置；（自）采取措施,7.33
disputi,"{Ｂ}［自］口論する, 言い争う, >>〜, >>konflikti",争论，争辩,8.4
distanco,"{Ｂ}距離, 間隔",距离，间隔,7.9
distingi,"{Ｂ}［他］見分ける, 識別する, 判別する; はっきり認める; 特別に扱う",区别，辨别；分清；看清；区别对待，优待,6.83
distri,"{Ｂ}［他］気を散らす, >>malatentigi; 気晴らしをさせる, >>malstreĉi",使…分心；使消遣,7.9
distribui,"{Ｂ}［他］分配する, 割り当てる; 配達する, 配布する",分配，分送，分给,8.4
diveni,"{Ｂ}［他］見抜く, 言い当てる, 推察する, >>〜, >>〜; 予知する, 占う",猜测，猜中；预言，占卜,7.9
diversa,"{Ｂ}いろいろな, さまざまな, 多種多様な",各种各样的,3.27
dividi,"{Ｂ}［他］分ける, 分割する, 区切る; 分け与える, 分配する; 分け合う; 【数】割る",分；分配；[数学]除,6.33
do,"{Ｂ}［接］だから, すると, それでは, そこで, >>sekve, >>〜; ［副］（疑問文を強めて）いったい全体; （命令文を強めて）さあ, ほら / {Ｏ}［音名］C音; ［文字名］ドー（文字D，dの名称）",（接）所以，那么；（副）究竟、到底；（音名）C音；（字母名）D 的名称,1.77
dogano,"{Ｂ}関税, =limimposto, >>akcizo; 税関",关税；海关,8.9
doktoro,"{Ｂ}博士, >>licencio; 《般》（医師に対する呼びかけ）先生",博士；（对医师的称呼）医生，先生,5.83
dokumento,"{Ｂ}文書, 資料, 記録, >>arkivo",文件，文书；资料，记录,7.33
doloro,"{Ｂ}痛み; 苦痛, >>sufero",疼痛，痛苦,3.27
dolĉa,"{Ｂ}甘い; 心地好い; やさしい; （水が）淡水の, 塩気のない",甜，甜美；温柔；（水）淡的，非咸的,2.77
domo,"{Ｂ}家, 家屋; =〜; 建物, ビル; （貴族の）家系",房屋，住宅；建筑物；（贵族）家系,2.77
donaco,"{Ｂ}贈り物; 贈与, 贈呈",礼物；赠与，赠呈,5.33
doni,"{Ｂ}［他］与える; 渡す, もたらす; おこなう",给，给予；交给；带来,2.27
dormi,{Ｂ}［自］眠っている; 《転》休止している,睡；（转）休眠，沉睡,2.77
dorno,{Ｂ}とげ（棘）; いばら（茨）,刺；[~oj]荆棘；棘,8.9
dorso,"{Ｂ}背, 背中; 背部; 裏, 後ろ",背，背面,5.33
dramo,"{Ｂ}【劇】正劇（古典的な悲劇・喜劇に分類されない近代的な市民劇）, >>tragiko, >>〜; 《般》演劇, 戯曲, =teatraĵo; 《転》劇的事件, ドラマ",（近代）正剧；戏剧；戏剧性事件,8.4
drato,"{Ｂ}針金, 金属線, =metalfadeno",金属线，金属丝；铁丝,7.9
droni,"{Ｂ}［自］溺れる; 【海】沈没する; 《転》没する, 沈む",淹死，沉没；（转）沉沦,7.9
du,{Ｂ}［数詞］二,二,1.77
dubi,"{Ｂ}［自・他］疑う, 怪しむ; 危ぶむ, >>〜, ><〜",怀疑,3.27
dum,"{Ｂ}［前］～の間, ～の間に / {Ｂ}［接］～する間; ～する一方では",在整个某段时间内；当…时；而,1.77
dungi,"{Ｂ}［他］雇う, 採用する",雇佣,8.4
duŝo,{Ｂ}シャワー; シャワー浴,淋浴，喷水浴,8.4
ebena,"{Ｂ}平らな, 平坦な, >>〜; なめらかな, >>〜",平坦的；平整的；光滑的,5.83
ebria,{Ｂ}酔った; 《転》陶酔した,醉的；（转）陶醉的,8.4
eduki,"{Ｂ}［他］（人を）教育する, しつける, >>〜, >>prizorgi; （動物を）飼いならす, >>〜; 《古》（植物を）育てる, 栽培する, =kultivi",教育；驯养；（古）栽培,5.83
edzo,{Ｂ}夫,丈夫,2.77
efektiva,"{Ｂ}実際の, 現実の, >>〜, >>fakta; （称号・職名の前で）現職の",实际的，现实的；（用于头衔或职务前）现任的,5.33
efiki,"{Ｂ}［自］効果をあげる, 効能がある, 効力がある, >>〜; 【理】【化】作用する",生效，起作用,5.33
egala,"{Ｂ}等しい, 同等の; 対等な, 平等な; むらのない, 一様な; どうでもよい",相等的，平等的；一律的，均匀的；无所谓的,5.33
ek-,"{Ｂ}［接頭辞］（開始・瞬間を示す）, >>〜bruli, >>〜krii",[前缀] 表示开始或突然发生,1.77
ekipi,"{Ｂ}［他］装備する, 備え付ける; 【海】艤装（ぎそう）する",装备，配备,8.9
eklezio,"{Ｂ}【キ】（団体としての）教会, >>preĝejo, >>kirko",教会（作为整体）；教会组织，教会团体,8.9
ekonomio,"{Ｂ}経済, 経営・運営; 節約, =ŝparado; =〜ko",经济，经营管理；节约,6.83
ekrano,"{Ｂ}ついたて, 遮蔽（しゃへい）物; 映写幕, スクリーン; （テレビやレーダーの）画面; 【情】表示画面",屏风，遮挡物；银幕；屏幕,8.9
eks-,"{Ｂ}［接頭辞］（前・先・元を示す）, >>〜edzo, >>〜ministro",［前缀］表示前、原、前任的、退职的,7.33
eksciti,"{Ｂ}［他］刺激する, 興奮させる; 《転》かき立てる, そそる; 【理】励起する",刺激，使兴奋；激发；助长,7.9
ekskursi,{Ｂ}［自］遠足する; （話が）脇道へそれる,远足；（转）离题，旁逸,6.33
eksperimento,"{Ｂ}実験, （実地の）試み",实验,8.4
eksplodi,"{Ｂ}［自］爆発する, 破裂する; 《転》激高する; 《転》勃発（ぼっぱつ）する",炸裂，爆炸；爆发，突然开始,8.4
ekspluati,"{Ｂ}［他］開発する, うまく利用する; 搾取する; 酷使する",开发，开采；剥削，榨取,8.9
eksporti,"{Ｂ}［他］輸出する, ><〜",输出，出口,8.9
ekspozicio,"{Ｂ}展示会, 展覧会, 博覧会; 陳列, 展示, =ekspono; =〜aĵo; =〜ejo",展览，展览会；陈列，展示,8.9
ekster,"{Ｂ}［前］～の外で, ～の外に; ～のほかに, ～以外",在…之外；除…以外,1.77
ekstrema,"{Ｂ}末端の, 果ての, ぎりぎりの; 極端な, 極度の",极远，末端；极端，极度,6.83
ekvilibro,"{Ｂ}均衡, 平衡, 釣合い; 【理】平衡",平衡，均衡,6.83
ekzakta,"{Ｂ}正確な, 精密な, 厳密な, >>senerara, >>strikta",准确，精确,8.9
ekzameni,"{Ｂ}［他］調べる, 検査する, 検討する; 試験する; （容疑者を）取り調べる",检查，审查，考核，考试；讯问,6.33
ekzemplo,"{Ｂ}例, 実例; （語の）用例; 模範, 手本",例子，实例；用例；模范，榜样,4.83
ekzerci,"{Ｂ}［他］訓練する, 練習させる, >>disciplini, >>hardi",练习，训练，锻炼,6.33
ekzisti,"{Ｂ}［自］存在する, 実在する",存在,3.77
el,"{Ｂ}［前］～の中から, ～から出た, ～のうちの, ～製の",从…中，从…里出来；由…制成,1.77
elefanto,{Ｂ}【動】ゾウ（象）,象，大象,8.4
eleganta,"{Ｂ}上品な, 趣味のよい, 優美な",雅致，优雅，优美，漂亮,8.4
elekti,"{Ｂ}［他］選ぶ, 選択する, 選定する, >>kribri; 選挙する, >>〜",选择，选举,3.27
elektro,{Ｂ}電気,电,6.33
elemento,"{Ｂ}要素, 成分; 基本原理, 初歩; 【化】元素; 自然の力, 悪天候; （本来の）生息環境, 活動領域",要素，成分；原理，基础；（化）元素；自然力，恶劣天气；活动领域,7.33
embaraso,"{Ｂ}当惑, 困惑, 狼狽（ろうばい）; 障害, 迷惑, 厄介（やっかい）",困惑，尴尬；障碍，麻烦,6.33
emerito,"{Ｂ}（名誉を保って退職し年金を受ける）退職者, >>pensiulo",荣誉退休并领取养老金者,8.9
eminenta,"{Ｂ}傑出した, 抜きんでた, 優れた, 卓越した; 高位の, 高名な, 著名な",卓越的，杰出的；高位的，著名的,8.4
en,{Ｂ}［前］（場所）～の中で; （時間）～の間に; （状態）～において; （衣服）～を着て,在…里；在…期间；处于…状态；穿着…,1.77
energio,"{Ｂ}活力, 精力; 【理】エネルギー; 【環】エネルギー",精力，活力；能量,6.33
enigmo,"{Ｂ}謎（なぞ）; 《転》不可解なもの, >>〜",谜语；（转）难解之物,8.4
entrepreni,"{Ｂ}［他］企てる, 着手する, 取りかかる",着手，从事，进行,8.4
enui,"{Ｂ}［自］退屈している, うんざりしている",生厌，倦怠，感到无聊,7.9
envii,"{Ｂ}［他］欲しがる, >>avidi; うらやむ, ねたむ, >>ĵaluzi",羡慕，妒羡；眼红想要占有,8.4
epoko,"{Ｂ}時代; 【地質】世, >>〜（紀）, >>erao（代）, >>〜（期）",纪元，时代；（地质）世,6.33
erari,"{Ｂ}［自］誤る, 間違う; 道に迷う",犯错误，弄错；走错路，迷路,3.27
escepti,"{Ｂ}［他］除外する, 例外とする, >>ekskludi",排除，除外,6.83
esenco,"{Ｂ}本質, 真髄, 核心; 【化】エッセンス, 精油; 【哲】実在, >>noumeno",本质，核心；（化）香精，精油；（哲）实在，本体,6.83
esperi,"{Ｂ}［自・他］希望する, 期待する, >>〜, >>〜",希望，期望,3.27
esplori,"{Ｂ}［他］探検する, 踏査する; 調査する, 探究する, 研究する; 【医】診査する, （精密）検査する; 【法】審理する",探索；调查研究；（医）检查；（法）审理,6.33
esprimi,"{Ｂ}［他］表現する, 示す, 言い表す, >>eldiri",表示，表现，表达,6.33
establi,"{Ｂ}［他］設置する, 開設する, 創立する, 確立する, 制定する",设立，创立；确立，制定,8.9
esti,"{Ｂ}［自］（～）である; いる, 存在する",是，在，存在,2.27
estimi,"{Ｂ}［他］尊敬する, 尊重する, 高く評価する, >>〜, >>〜",尊重，敬重；高度评价,5.33
estingi,"{Ｂ}［他］（火や明かりを）消す; 《転》消す, 消滅させる",扑灭，熄灭；（转）消灭，使消失,5.83
etaĝo,"{Ｂ}階（欧州と日米で数え方が異なる）, >>ter〜, >>unua 〜, >>dua 〜",楼层,6.33
etendi,"{Ｂ}［他］伸ばす; （手を伸ばして）差し出す; （金属を）延ばす; 広げる, 拡張する",伸展，展开；延伸，扩展,6.33
eterna,"{Ｂ}永遠の, 永久の, 不朽の, 不滅の",永恒的，永久的，不朽的,6.33
evento,"{Ｂ}（かなり重要な）出来事, 事件",重大事件，重要事件,8.9
evidenta,"{Ｂ}明白な, 自明の",明显，显然的,6.33
eviti,"{Ｂ}［他］避ける, 回避する",避开，避免,5.83
evolui,"{Ｂ}［自］進化する, 発展する; 進展する, 変遷する",进化，演化；发展,6.33
eĉ,{Ｂ}［副］さえ,甚至，就连…还,1.77
eĥo,"{Ｂ}反響, こだま; 【通】エコー; 《転》おうむがえし",回声，反响；回波；（转）言论、意见的重复、附和,8.9
fabelo,"{Ｂ}童話, おとぎ話; 《転》作り話",童话；（转）虚构故事，编造的话,8.9
fabo,{Ｂ}【植】ソラマメ（空豆）; 《般》豆（まめ）,蚕豆，蚕豆粒；豆，菜豆,8.9
fabriko,"{Ｂ}工場, 製造所, 製作所",制造厂，工厂,6.83
facila,"{Ｂ}容易な, 簡単な; 軽やかな",容易，简单，轻松（不费劲的）,2.27
fadeno,"{Ｂ}糸, 線; 筋, 脈絡（針金は通常、別語（metal〜）を用いる）",线，丝线；线条；脉络，头绪,5.83
fajfi,"{Ｂ}［自］（高く鋭い音を出すこと）口笛を吹く, 指笛を吹く; 警笛を鳴らす, 汽笛を鳴らす; （鳥が）ぴいぴい鳴く",吹口哨；鸣哨，鸣笛；（鸟）啭鸣,7.9
fajro,"{Ｂ}火; 火事; 《転》情熱, 熱中",火；火灾；（转）热情,4.83
fako,"{Ｂ}専門, 部; （棚や箱などの）仕切り, 区画; 科目, 種目; 【遊】（将棋盤の）升目",专业，部门；分格，隔间；学科，项目,5.83
fakto,{Ｂ}事実; 真相,事实,5.83
faldi,{Ｂ}［他］折りたたむ,折叠,6.33
fali,"{Ｂ}［自］落ちる, 落下する; 倒れる, 転ぶ; 降る; 《転》滅びる",落下，跌倒；降下；（转）灭亡,2.77
falsi,"{Ｂ}［他］偽造する, 変造する, 偽作する, 改竄（かいざん）する, 偽る",伪造，篡改，作假,5.83
fama,"{Ｂ}有名な, 名高い, 評判の",有名，著名,5.83
familiara,"{Ｂ}親しい, 慣れ親しんだ, 心安い, くだけた, 平俗な, >>〜, >>senceremonia",熟悉的，亲近的；不拘礼节的，随和的,7.33
familio,{Ｂ}家族; 一族; 【生】（分類学上の）科; 【語】語族,家庭，家族；（生）科；（语）语族,2.77
fandi,{Ｂ}［他］（熱で）溶かす; 鋳造（ちゅうぞう）する,熔化，冶炼；铸,6.33
fanfaroni,"{Ｂ}［自］空威張りする, 大言壮語する, ほらを吹く, >>bombasti",自夸，吹牛，说大话,8.4
